Specimen ID,Intermediate host (if applicable),Taxonomic name,Lifestage,Country,Locality,Collection date,Storage method,No. of samples
8181537,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma haematobium,cercariae,Niger,Libore ,7/31/2013,FTA card /dry,60
8181536,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma haematobium,cercariae,Niger,Libore ,7/31/2013,FTA card /dry,61
8181535,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma haematobium,cercariae,Niger,Libore ,7/31/2013,FTA card /dry,62
8181533,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma,cercariae,Niger,Karma,7/28/2013,FTA card /dry,49
8181532,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma,cercariae,Niger,Libore ,6/30/2013,FTA card /dry,67
8181531,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Say,6/29/2013,FTA card /dry,12
8181530,"Bulinus forskalii, Bulinus forskalii, Bulinus forskalii, Bulinus forskalii, Bulinus forskalii",Schistosoma,cercariae,Niger,Namari Goungou ,6/29/2013,FTA card /dry,33
8181529,"Bulinus forskalii, Bulinus forskalii, Bulinus forskalii, Bulinus forskalii, Bulinus forskalii",Schistosoma,cercariae,Niger,Seberi,5/26/2013,FTA card /dry,41
8181528,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Namari Goungou ,5/25/2013,FTA card /dry,64
8181527,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Namari Goungou ,5/25/2013,FTA card /dry,63
8181526,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Namari Goungou ,5/25/2013,FTA card /dry,65
8181525,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Namari Goungou ,5/25/2013,FTA card /dry,65
8181524,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma,cercariae,Niger,Libore ,5/3/2013,FTA card /dry,11
8181523,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma,cercariae,Niger,Libore ,5/3/2013,FTA card /dry,52
8181522,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma haematobium,cercariae,Niger,Koutoukale,4/26/2013,FTA card /dry,4
8181521,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma,cercariae,Niger,Koutoukale,4/26/2013,FTA card /dry,59
8181520,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Say,4/24/2013,FTA card /dry,29
8181519,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma haematobium,cercariae,Niger,Libore ,3/31/2013,FTA card /dry,57
8181518,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Libore ,3/31/2013,FTA card /dry,59
8181517,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma haematobium,cercariae,Niger,Libore ,3/31/2013,FTA card /dry,57
8181516,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Libore ,3/31/2013,FTA card /dry,59
8181515,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma haematobium,cercariae,Niger,Libore ,3/31/2013,FTA card /dry,59
8181514,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Libore ,3/31/2013,FTA card /dry,55
8181513,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Libore ,3/31/2013,FTA card /dry,62
8181512,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma,cercariae,Niger,Libore ,3/31/2013,FTA card /dry,63
8181511,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma,cercariae,Niger,Libore ,3/31/2013,FTA card /dry,60
8181510,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma,cercariae,Niger,Libore ,3/31/2013,FTA card /dry,60
8181509,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma,cercariae,Niger,Seberi,3/31/2013,FTA card /dry,58
8181508,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Seberi,3/31/2013,FTA card /dry,64
8181507,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Namari Goungou ,3/30/2013,FTA card /dry,62
8181506,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Namari Goungou ,3/30/2013,FTA card /dry,63
8181505,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Seberi,3/3/2013,FTA card /dry,56
8181504,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Namaro,2/16/2013,FTA card /dry,39
8181503,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma,cercariae,Niger,Namaro,2/16/2013,FTA card /dry,59
8181502,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Namari Goungou ,2/10/2013,FTA card /dry,60
8181501,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Namari Goungou ,2/10/2013,FTA card /dry,64
8181500,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Namari Goungou ,2/10/2013,FTA card /dry,63
8181499,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Namari Goungou ,2/10/2013,FTA card /dry,63
8181498,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Tokeye,2/3/2013,FTA card /dry,40
8181497,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Tokeye,2/3/2013,FTA card /dry,39
8181496,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Dokimana,2/3/2013,FTA card /dry,5
8181495,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Tokeye,2/3/2013,FTA card /dry,43
8181494,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Doguel Kaina,2/3/2013,FTA card /dry,42
8181493,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Tokeye,2/3/2013,FTA card /dry,44
8181492,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Doguel Kaina,2/3/2013,FTA card /dry,22
8181491,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Tokeye,2/3/2013,FTA card /dry,56
8181490,"Bulinus forskalii, Bulinus forskalii, Bulinus forskalii, Bulinus forskalii, Bulinus forskalii",Schistosoma bovis,cercariae,Niger,Gantchi Bassarou,2/3/2013,FTA card /dry,58
8181489,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Dokimana,2/3/2013,FTA card /dry,57
8181488,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Doguel Kaina,2/3/2013,FTA card /dry,55
8181487,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Doguel Kaina,2/3/2013,FTA card /dry,57
8181486,"Bulinus forskalii, Bulinus forskalii, Bulinus forskalii, Bulinus forskalii, Bulinus forskalii",Schistosoma bovis,cercariae,Niger,Gantchi Bassarou,2/3/2013,FTA card /dry,63
8181485,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Seberi,1/13/2013,FTA card /dry,56
8181484,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Namari Goungou ,1/6/2013,FTA card /dry,63
8181483,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Namari Goungou ,1/6/2013,FTA card /dry,61
8181482,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Tokeye,12/29/2012,FTA card /dry,31
8181481,"Bulinus forskalii, Bulinus forskalii, Bulinus forskalii, Bulinus forskalii, Bulinus forskalii",Schistosoma bovis,cercariae,Niger,Tokeye,12/29/2012,FTA card /dry,49
8181480,"Bulinus forskalii, Bulinus forskalii, Bulinus forskalii, Bulinus forskalii, Bulinus forskalii",Schistosoma bovis,cercariae,Niger,Seberi,12/2/2012,FTA card /dry,54
8181479,"Bulinus forskalii, Bulinus forskalii, Bulinus forskalii, Bulinus forskalii, Bulinus forskalii",Schistosoma bovis,cercariae,Niger,Seberi,12/2/2012,FTA card /dry,14
8181478,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma,cercariae,Niger,Diambala,12/1/2012,FTA card /dry,62
8181477,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma haematobium,cercariae,Niger,Diambala,12/1/2012,FTA card /dry,35
8181476,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma haematobium,cercariae,Niger,Diambala,10/20/2012,FTA card /dry,56
8181475,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Namari Goungou ,10/20/2012,FTA card /dry,63
8181474,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Namari Goungou ,10/20/2012,FTA card /dry,61
8181473,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Namari Goungou ,9/22/2012,FTA card /dry,61
8181472,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Namari Goungou ,9/22/2012,FTA card /dry,60
8181471,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Namari Goungou ,9/22/2012,FTA card /dry,62
8181470,"Bulinus forskalii, Bulinus forskalii, Bulinus forskalii, Bulinus forskalii, Bulinus forskalii",Schistosoma bovis,cercariae,Niger,Tokeye,9/15/2012,FTA card /dry,42
8181469,"Bulinus forskalii, Bulinus forskalii, Bulinus forskalii, Bulinus forskalii, Bulinus forskalii",Schistosoma,cercariae,Niger,Tokeye,9/15/2012,FTA card /dry,65
8181468,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Libore ,7/29/2012,FTA card /dry,56
8181467,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Diambala,7/29/2012,FTA card /dry,22
8181466,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Libore ,7/29/2012,FTA card /dry,57
8181465,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma haematobium,cercariae,Niger,Libore ,7/29/2012,FTA card /dry,57
8181464,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Libore ,7/29/2012,FTA card /dry,60
8181463,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Libore ,7/29/2012,FTA card /dry,63
8181462,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Seberi,7/1/2012,FTA card /dry,58
8181461,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Seberi,7/1/2012,FTA card /dry,61
8181460,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Diambala,6/30/2012,FTA card /dry,70
8181459,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Diambala,6/30/2012,FTA card /dry,64
8181458,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,59
8181457,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,57
8181456,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,57
8181455,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,58
8181454,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma haematobium,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,56
8181453,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,57
8181452,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma haematobium,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,2
8181451,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,61
8181450,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,63
8181449,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,58
8181448,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma haematobium,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,56
8181447,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma haematobium,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,41
8181446,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,59
8181445,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,59
8181444,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma haematobium,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,62
8181443,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma haematobium,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,62
8181442,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma haematobium,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,63
8181441,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,62
8181440,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,61
8181439,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,26
8181438,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,59
8181437,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,59
8181436,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,57
8181435,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,60
8181434,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma,cercariae,Niger,Libore ,6/3/2012,FTA card /dry,55
8181433,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma,cercariae,Niger,Diambala,6/2/2012,FTA card /dry,55
8181432,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma,cercariae,Niger,Diambala,6/2/2012,FTA card /dry,57
8181431,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma,cercariae,Niger,Namari Goungou ,6/1/2012,FTA card /dry,57
8181430,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Namari Goungou ,6/1/2012,FTA card /dry,62
8181429,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Namari Goungou ,6/1/2012,FTA card /dry,62
8181428,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Namari Goungou ,6/1/2012,FTA card /dry,62
8181427,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Namari Goungou ,6/1/2012,FTA card /dry,44
8181426,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Namari Goungou ,6/1/2012,FTA card /dry,62
8181425,"Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi, Biomphalaria pfeifferi",Schistosoma mansoni,cercariae,Niger,Namari Goungou ,6/1/2012,FTA card /dry,59
8181424,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Libore ,4/29/2012,FTA card /dry,13
8181423,"Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus, Bulinus truncatus",Schistosoma bovis,cercariae,Niger,Libore ,4/29/2012,FTA card /dry,52
